行政區,醫事機構代碼,院所名稱,地址,聯絡電話,子宮頸癌篩檢,口腔癌篩檢,大腸癌篩檢,乳癌篩檢,肺癌篩檢,貼心小提醒
63000080,3701200109,德佳牙醫診所,臺北市文山區興隆路２段２８１號,(02)29311739,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000080,3701201124,全家牙醫診所,臺北市文山區木柵路２段１４３號,(02)22346393,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000080,3701202265,福祥牙醫診所,臺北市文山區羅斯福路５段１７２號２樓,(02)29320234,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000080,2101200017,台北市立聯合醫院附設政大門診部,臺北市文山區指南路２段１１７號,(02)82377441,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000080,3501203651,興隆大豐耳鼻喉科診所,臺北市文山區興隆路２段１１８號１樓,(02)29336969,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000080,3701202149,敦揚牙醫診所,臺北市文山區木新路２段２４７號１樓,(02)86619817,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,101120012,臺北市立聯合醫院忠孝院區,臺北市南港區同德路87號,(02)27861288,Y,Y,Y,Y,Y,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,2101120014,臺北市立聯合醫院附設南港門診部,臺北市南港區南港路１段３６０號１樓,(02)27868756,Y,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501120068,廖內兒科診所,臺北市南港區忠孝東路７段６１７號,(02)27832776,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501120157,黃家庭醫學科診所,臺北市南港區研究院路１段１６１號,(02)27820908,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501120228,蔣小兒科診所,臺北市南港區玉成街166巷30號1樓,02-26515960,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,"	3501120335",陳志鑫診所,臺北市南港區八德路4段812號,02-27839698,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501120353,劉聖亞診所,臺北市南港區興華路８２號１樓,(02)27880713,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501120451,冠德耳鼻喉科診所,臺北市南港區研究院路１段１７號１樓,(02)26519569,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501121592,陳勝吉診所,臺北市南港區研究院路１段１１５號１樓,(02)27836972,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501121743,永育醫療福德診所,臺北市南港區福德街３２０號１樓,(02)27850700,Y,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501121770,天慈婦產科診所,臺北市南港區同德路３７號１樓,(02)27855176,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501121814,李文珍小兒科診所,臺北市南港區研究院路２段７４號,(02)26511871,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501121823,天仁健康診所,臺北市南港區成福路２１號,(02)27862687,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501121832,維康診所,臺北市南港區研究院路２段８４巷１號１樓,(02)26517748,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501122142,松展診所,臺北市南港區忠孝東路６段１１０巷１８號,(02)27631373,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3701120062,弘光牙醫診所,臺北市南港區忠孝東路６段２８０號２樓,(02)27855757,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3701121890,寰宇牙醫診所,臺北市南港區舊莊街１段９１巷１４之１號,(02)27828111,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3701121943,寰星牙醫診所,臺北市南港區研究院路２段３７巷１弄６號（１樓）,(02)27822000,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3701112702,品潔牙醫診所,臺北市內湖區港墘路75號,(02)2627 2908,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,501110514,三軍總醫院附設民眾診療服務處,臺北市內湖區成功路２段３２５號,(02)87923311,Y,Y,Y,Y,Y,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,1101110026,康寧醫療財團法人康寧醫院,臺北市內湖區成功路５段４２０巷２６號,(02)26345500,Y,Y,Y,Y,Y,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,1301110511,中國醫藥大學附設醫院臺北分院,臺北市內湖區內湖路２段３６０號,(02)27919696,Y,Y,Y,,Y,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,2101110027,臺北市立聯合醫院附設內湖門診部,臺北市內湖區民權東路６段９９號之１,(02)27908387,Y,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501110017,陳德駿婦產科診所,臺北市內湖區文德路８號２樓,(02)27974455,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501110080,陳森豊診所,臺北市內湖區環山路１段２號１樓及２樓,(02)27990361,Y,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501110115,王慶森診所,臺北市內湖區港墘路６５號,(02)27986052,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501110188,魏穀年診所,臺北市內湖區內湖路１段４０３號,(02)26572691,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501110231,康育診所,臺北市內湖區成功路３段１８９號２樓,(02)27909134,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501110268,振興內兒科診所,臺北市內湖區成功路３段１９３號,(02)27906179,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501110473,鍾兆智婦產科診所,臺北市內湖區東湖路６５號１樓、２樓、地下室,(02)26333356,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501110482,雙湖診所,臺北市內湖區金龍路４９號１樓,(02)27910066,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501110571,劉淦華診所,臺北市內湖區金龍路４３號１樓,(02)27905374,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501110679,施耳鼻喉科診所,臺北市內湖區東湖路１２７號１樓,(02)26331018,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501110928,成功耳鼻喉科診所,臺北市內湖區成功路３段１６２－１號１樓、１６４號１樓,(02)27940064,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501110937,鴻文婦產科診所,臺北市內湖區成功路４段５２號２樓,(02)27945909,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,"	3501110777",林永正診所,臺北市內湖區康樂街130號,02-26315567,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501110982,馬思特診所,臺北市內湖區成功路４段５３號１樓,(02)27925994,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,"	3501112235",康寧診所,臺北市內湖區康寧路1段144號1樓,02-87910214,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000090,3501114202,葫洲診所                                                                                            ,臺北市內湖區康寧路三段35號,(02)2630 6606,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501111167,西湖安康診所,臺北市內湖區內湖路１段２８５巷６５弄１８號１樓,(02)26580838,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501112520,顏鳳麟婦產科診所,臺北市內湖區成功路４段２８號２樓,(02)87929756,Y,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501112762,麗心診所,臺北市內湖區成功路４段２號３樓６號３樓,(02)27944939,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501112815,魏之明小兒科診所,臺北市內湖區康寧路３段５４之６號１樓,(02)26306968,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501112851,日新診所,臺北市內湖區成功路５段４４６號１樓,(02)26342743,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501113090,誠康診所,臺北市內湖區內湖路１段５８５號,(02)26572585,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501113134,焉醫師診所,臺北市內湖區內湖路２段２１號,(02)27995008,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501113321,林登山耳鼻喉科診所,臺北市內湖區文德路９６號,(02)26596638,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501113330,仁弘耳鼻喉科診所,臺北市內湖區內湖路１段７３７巷５０弄３３號１樓,(02)26596360,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501113401,維仁診所,臺北市內湖區民權東路６段１３６巷４號,(02)27923829,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501113750,禾馨內湖婦幼診所,臺北市內湖區民權東路６段４２號５樓(之１、之２、之３）,(02)55713333,Y,,,Y,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,"	3501114882","	永育醫療康樂診所",臺北市內湖區康樂街80號、82號、84號,02-26308800,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501113778,禾安耳鼻喉科診所,臺北市內湖區康寧路１段７５號,(02)87918066,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501113812,連安診所,臺北市內湖區內湖路１段６１９號及６１９號２樓,(02)26276705,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501113849,育睿診所,臺北市內湖區內湖路１段２１７巷３５號,(02)26560801,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501113858,詠盛診所,臺北市內湖區東湖路４３巷３號,(02)26318758,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501113929,禾馨民權婦幼診所,臺北市內湖區民權東路６段４２號２－４樓（之１、之２、之３）,(02)55713333,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501114006,湖欣診所,臺北市內湖區成功路４段３２７號,(02)27918350,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,"	3501114024",康研診所,臺北市內湖區堤頂大道2段409號,02-26577257,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501114042,新明診所,臺北市內湖區新明路３８６號,(02)87921282,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501114113,思維診所,臺北市內湖區文德路２５號,(02)26574559,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501114122,陽光活力診所,臺北市內湖區瑞光路５００號１樓及５０２號２樓,(02)87973828,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501114202,葫洲診所,臺北市內湖區康寧路３段３５、３７號,(02)26306606,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501114300,麗康診所,臺北市內湖區金湖路３６２號,(02)26342296,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501114328,瑞康診所,臺北市內湖區江南街９６巷３號,(02)26599691,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,"	3501114471",禾馨民權內科診所,臺北市內湖區民權東路6段40號、42號1樓,02-87919633,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,"	3501114597",永育醫療大湖診所,臺北市內湖區成功路4段366號1、2樓,02-27906002,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,"	3501114499",內湖健康管理診所,臺北市內湖區瑞光路337號C棟9樓、10樓,(02)26583399,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501114711,德威診所,臺北市內湖區內湖路１段６６７巷１號１樓,(02)27978033,Y,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3701112113,菁華牙醫診所,臺北市內湖區安康路４８６號,(02)26348610,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3701112300,萬居牙醫診所,臺北市內湖區內湖路１段３２３巷４弄１號,(02)27992346,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3701112417,丰采牙醫診所,臺北市內湖區內湖路２段３９１號１樓及４８４號３樓,(02)27903265,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3701112855,文湖牙醫診所,臺北市內湖區文德路２７５號２樓之１,(02)27966188,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3701112935,惟君美學牙醫診所,臺北市內湖區民權東路６段１６８號１及２樓,(02)87920898,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3701113094,文湖美學牙醫診所,臺北市內湖區文德路２７７號,(02)27966525,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501113410,永育醫療康樂診所,臺北市內湖區康樂街82號,(02)26308800,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,"	3501114748",保安診所,臺北市內湖區東湖路141之1號1、2樓,(02)26334566,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,4001110018,國泰醫療財團法人內湖國泰診所,臺北市內湖區瑞光路３３７號（１、２、３、４樓）,(02)87972121,Y,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501113090,誠康診所,臺北市內湖區內湖路１段５８５號,(02)26572585,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000100,3501114328,瑞康診所,臺北市內湖區江南街９６巷３號,(02)26599691,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,101150010,臺北市立聯合醫院陽明院區,臺北市士林區雨聲街105號,(02)28353456,Y,Y,Y,Y,Y,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,1101150011,新光醫療財團法人新光吳火獅紀念醫院,臺北市士林區文昌路９５號及士商路５１號１至７樓５３、５５號,(02)28332211,Y,Y,Y,Y,Y,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,2101150012,臺北市立聯合醫院附設士林門診部,臺北市士林區中正路４３９號１樓,(02)28836268,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501150039,黃金喜婦產科診所,臺北市士林區延平北路５段２０１號,(02)28118236,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,"	3501150182",天母許內科家醫科診所,臺北市士林區天母北路49號,(02)28729367,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,"	3501150413",柯耳鼻喉科診所,臺北市士林區大東路144號,(02)28828825,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501150422,存德小兒科診所,臺北市士林區文林路４６０號,(02)28342567,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501150575,鄭醫師診所,臺北市士林區延平北路５段１２０號１、２樓,(02)28127412,Y,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501150977,天母耳鼻喉科診所,臺北市士林區中山北路6段744號,(02)28748874,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501151018,林博通醫師診所,臺北市士林區通河街６０號,(02)28851148,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501151054,德泰耳鼻喉科診所,臺北市士林區通河街４２－１號,(02)28851570,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501151161,蘇慧卿診所,臺北市士林區大南路２７４號,(02)28829955,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,"	3501154984",仁友皮膚科診所,臺北市士林區美德街22-1號1樓,(02)28816131,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501151269,粱耳鼻喉科診所,臺北市士林區社正路１２－１號,(02)28168456,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501151438,德福診所,臺北市士林區大東路７７號,(02)28811982,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501151465,盧金成婦產科診所,臺北市士林區忠誠路１段１７９號２樓,(02)28330535,Y,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501151634,何英世婦產科診所,臺北市士林區文林路４８２號１樓,(02)28317152,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501151661,家庭醫師張正弘診所,臺北市士林區天玉街３８巷９號,(02)28747399,Y,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501151750,芝山診所,臺北市士林區忠義街８２號１樓,(02)28362780,Y,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501151849,忠誠聯合診所,臺北市士林區忠誠路２段５０巷３５號,(02)88661176,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501151983,葉耳鼻喉科診所,臺北市士林區延平北路５段２１８號,(02)28167318,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501153138,鄭福山婦產科診所,臺北市士林區中山北路６段２５６號,(02)28385428,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,"	3501151894	",華齡診所,臺北市士林區華齡街74號1樓,(02)28825650,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501153496,杏暉診所,臺北市士林區社子街１５號,(02)28117094,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501153512,志明眼科診所,臺北市士林區天母東路8巷83號,(02)28743105,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501153656,百齡診所,臺北市士林區重慶北路4段187號1、2樓,(02)28126892,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501153745,愛林診所,臺北市士林區承德路４段２２２號、２２２之１號、２２２之２號,(02)28836881,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501153781,林志聰皮膚科診所,臺北市士林區文昌路２６號,(02)28327989,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154206,天母品恆復健科診所,臺北市士林區忠誠路1段135、137、157號及169號1樓,(02)28386855,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154215,和謙耳鼻喉科診所,臺北市士林區社中街３６２號１樓,(02)28165678,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,"	3501154288",天母康健身心診所,臺北市士林區德行西路100號,(02)28378787,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154279,科安診所,臺北市士林區社中街１１６號,(02)28110699,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154297,佑康診所,臺北市士林區通河街１００號,(02)28859598,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154377,永恆美診所,臺北市士林區忠誠路１段５８號(實際使用：１樓及地下１、２層),(02)28313107,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154420,榮清耳鼻喉科診所,臺北市士林區文林路４８３號（１、２樓）,(02)28316878,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154448,耀明診所,臺北市士林區中正路３２２號,(02)28320657,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154475,樹爸爸親子診所,臺北市士林區德行東路２８６號,(02)28381838,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154493,鴻林診所,臺北市士林區大東路１２８號,(02)28820437,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,"	3501154519",貝爾診所,臺北市士林區中山北路7段82巷9號,(02)28729980,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154564,佩佩婦幼診所,臺北市士林區中山北路６段１８２號、１８２號２樓,(02)28386262,Y,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154608,心福內科診所,臺北市士林區中山北路６段１６７號（實際使用：１、２樓）,(02)28331115,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154715,德生診所,臺北市士林區文林路５５２號（１樓）,(02)29812988,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154902,宜達診所,臺北市士林區前港街８６號１樓,(02)28833678,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501154939,永捷診所,臺北市士林區社子街６７號１樓,(02)28111472,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501155007,士林欣然耳鼻喉科診所,臺北市士林區文林路４５０號（１樓）,(02)28386090,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3701150328,光和牙醫診所,臺北市士林區基河路２３８－３號１樓,(02)28834040,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3701150346,端容牙醫診所,臺北市士林區中正路３２０號１樓,(02)28313248,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3701150515,新民牙醫診所,臺北市士林區華齡街１４號１樓,(02)28815897,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3701150784,千賀牙醫診所,臺北市士林區士東路１４號,(02)28335018,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3701157489,英倫牙醫診所,臺北市士林區延平北路５段３０５、３０７號,(02)28168800,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3701157667,博識牙醫診所,臺北市士林區中正路３０４號１、２樓,(02)26333222,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501151965,政吉內科診所,臺北市士林區士東路67號,(02)28748318,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3501155123,馥仁診所,臺北市士林區文林路508號,(02)28328032,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000110,3701150819,永泰牙醫診所,臺北市士林區通河街１１９號,(02)28852892,,Y,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,601160016,臺北榮民總醫院,臺北市北投區石牌路２段２０１號,(02)28712121,Y,Y,Y,Y,Y,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,"	0501160014",三軍總醫院北投分院附設民眾診療服務處,臺北市北投區中和街250號,(02)28932743,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,701160518,臺北市立關渡醫院-委託臺北榮民總醫院經營,臺北市北投區知行路２２５巷１２號,(02)28587000,Y,Y,Y,Y,Y,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,1101160017,振興醫療財團法人振興醫院,臺北市北投區振興街４５號,(02)28264400,Y,Y,Y,Y,Y,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,1101160026,醫療財團法人辜公亮基金會和信治癌中心醫院,臺北市北投區立德路１２５號,(02)66030576,Y,Y,Y,Y,Y,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,2101161033,臺北市立聯合醫院附設北投門診部,臺北市北投區新市街３０號５樓,(02)28912670,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501160231,洪耳鼻喉科診所,臺北市北投區中央南路１段４３號,(02)28928769,,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501160286,永安家庭醫學科診所,臺北市北投區中央北路１段１７２號（實際使用：一、二層）,(02)28940888,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501160302,蔡賡禧婦產科診所,臺北市北投區石牌路１段７２號,(02)28275066,Y,,,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501160482,宏德診所,臺北市北投區尊賢街２７２號,(02)28212115,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501160937,杏華診所,臺北市北投區知行路２１８號１樓,(02)28585522,,,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501160982,清田婦產科家醫科診所,臺北市北投區中和街２６８號,(02)28931323,Y,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
63000120,3501160991,張參雄診所,臺北市北投區光明路１６６號、１６６－１號１．２．３樓,(02)28926555,Y,Y,Y,,,前往檢查時，建議先電洽醫療院所確認看診時段，並請攜帶健保卡。
