統一編號,公司名稱,公司地址,核准日期,Longitude,Latitude
62222858,弼研生技有限公司,臺北市中正區忠孝西路一段72號2樓之10,115/04/21,121.514062,25.046827
62222870,城欣資本有限公司,臺北市中正區重慶南路1段10號8樓之15,115/04/21,121.513136,25.046588
62222983,巽風行銷有限公司,臺北市中正區羅斯福路4段162號4樓,115/04/21,121.536199,25.012439
62197416,巧舍有限公司,臺北市大同區太原路11巷20號3樓,115/04/21,121.515778,25.049448
62197470,愛麗文教有限公司,臺北市大同區重慶北路3段80號2樓,115/04/21,121.513445,25.06622
62222365,澄藝媒體有限公司,臺北市大同區民權西路136號13樓之11,115/04/21,121.516409,25.06275
62222392,元序元商業服務有限公司,臺北市大同區民權西路268號3樓,115/04/21,121.512068,25.062736
62222885,承豐資本有限公司,臺北市大同區甘谷街26號5樓,115/04/21,121.510876,25.052772
62197318,翼隆國際股份有限公司,臺北市中山區長安東路2段169號5樓,115/04/21,121.54073,25.048421
62222479,臣霆形象美學有限公司,臺北市中山區中山北路1段121巷9號1樓,115/04/21,121.523425,25.051179
62222581,無冬松江有限公司,臺北市中山區松江路57號1樓,115/04/21,121.533165,25.048214
62222668,顯億有限公司,臺北市中山區松江路276號3樓之1,115/04/21,121.532951,25.059809
62222674,川本昌有限公司,臺北市中山區松江路276號3樓之1,115/04/21,121.532951,25.059809
62222724,紘萱有限公司,臺北市中山區松江路54號9樓之2,115/04/21,121.532752,25.04868
62222739,蕭氏行銷有限公司,臺北市中山區松江路45巷41號,115/04/21,121.534307,25.047972
62222750,雲岳國際壹號股份有限公司,臺北市中山區民權東路3段70之2號2樓,115/04/21,121.542993,25.062111
62222822,宏界有限公司,臺北市中山區南京西路1之1號11樓,115/04/21,121.521814,25.052534
62222908,好多大魚餐飲有限公司,臺北市中山區龍江路93號1樓,115/04/21,121.54057,25.051352
62222935,控卓科技有限公司,臺北市中山區農安街28之3號,115/04/21,121.526345,25.064682
62202380,智盾策進顧問有限公司,臺北市松山區復興北路201號4樓之1,115/04/21,121.544334,25.055686
62202473,頌揚國際貿易有限公司,臺北市松山區八德路4段699號5樓之3,115/04/21,121.576644,25.050207
62202488,謙醫生技有限公司,臺北市松山區南京東路4段164號11樓之1,115/04/21,121.556691,25.051375
62202522,無邊際新媒體股份有限公司,臺北市松山區八德路2段410巷5弄1號2樓,115/04/21,121.54704,25.047238
62222689,禾伽有限公司,臺北市松山區八德路2段356號11樓之1,115/04/21,121.545643,25.047872
62222695,原點資本股份有限公司,臺北市松山區南京東路5段188號3樓之4,115/04/21,121.563747,25.051213
62222766,創業志有限公司,臺北市松山區南京東路4段197號7樓,115/04/21,121.55696,25.051758
62222772,元盛資本有限公司,臺北市松山區光復北路95號3樓,115/04/21,121.558049,25.050813
62202425,利安格國際貿易有限公司,臺北市大安區復興南路1段167號2樓,115/04/21,121.543982,25.041128
62222409,蓁凱有限公司,臺北市大安區羅斯福路3段335號12樓之2,115/04/21,121.532436,25.016881
62222490,丕燈企業有限公司,臺北市大安區安和路1段78巷2號12樓,115/04/21,121.552159,25.034946
62222626,泓朔有限公司,臺北市大安區信義路4段45號9樓之4,115/04/21,121.544854,25.033546
62222864,渠城實業有限公司,臺北市大安區羅斯福路3段29號6樓,115/04/21,121.525237,25.023665
62222891,蘭蘭地有限公司,臺北市大安區忠孝東路4段300號5樓,115/04/21,121.55628,25.041155
62222914,展盈餐飲股份有限公司,臺北市大安區敦化南路2段77號17樓,115/04/21,121.549317,25.030189
62222962,艾予徽香癒有限公司,臺北市大安區復興南路1段222號9樓,115/04/21,121.543488,25.039237
62222576,拓見共創有限公司,臺北市萬華區中華路1段106號9樓,115/04/21,121.508392,25.043975
62222415,艾鐸有限公司,臺北市信義區吳興街19號2樓,115/04/21,121.55969,25.031634
62222652,焦朋友映像製作有限公司,臺北市信義區信義路4段415號14樓之1,115/04/21,121.559235,25.033304
62222837,超越國際生醫有限公司,臺北市信義區忠孝東路5段1之3號7樓,115/04/21,121.564905,25.041481
62222920,田悅農業有限公司,臺北市信義區基隆路2段81之1號12樓,115/04/21,121.558179,25.030138
62197366,滙成國際資產有限公司,臺北市士林區德行西路39號6樓,115/04/21,121.523386,25.105872
62222371,億贊國際有限公司,臺北市北投區中央北路3段40巷42之1號,115/04/21,121.484928,25.139852
62222816,陞釔有限公司,臺北市北投區稻香路193號,115/04/21,121.488326,25.143716
62222941,謙泰科技有限公司,臺北市北投區清江路25巷62號4樓,115/04/21,121.503339,25.131656
62197387,老吳記手作麻辣有限公司,臺北市內湖區內湖路1段737巷57號,115/04/21,121.579176,25.08076
62222457,能知有限公司,臺北市南港區三重路19之11號3樓,115/04/21,121.613743,25.058544
62202614,森采綺有限公司,臺北市中正區許昌街42號8樓,115/04/22,121.51546,25.045451
62222647,靜練心流身心顧問有限公司,臺北市中正區寧波西街1號5樓,115/04/22,121.518821,25.031561
62202494,鎊鎊壹有限公司,臺北市大同區赤峰街49巷20號,115/04/22,121.520195,25.055682
62202635,豐食沐暖有限公司,臺北市中山區南京東路三段65號1樓,115/04/22,121.538389,25.052168
62202656,愛士啟德股份有限公司,臺北市中山區南京東路1段15號3樓,115/04/22,121.523833,25.052371
62202852,帕格股份有限公司,臺北市中山區松江路31號11樓之1,115/04/22,121.533156,25.047404
62222787,清晨室內裝修設計有限公司,臺北市中山區復興北路62號9樓之1,115/04/22,121.543786,25.050481
62202396,言融有限公司,臺北市松山區敦化南路1段57號3樓之6,115/04/22,121.549265,25.04578
62202543,康域科技有限公司,臺北市松山區南京東路4段130號2樓之1,115/04/22,121.555708,25.051394
62202558,啟策智能有限公司,臺北市松山區南京東路5段188號6樓之5,115/04/22,121.563747,25.051213
62202564,鼎匯智聯科技股份有限公司,臺北市松山區復興北路191號13樓之1,115/04/22,121.544327,25.055244
62202683,安布羅股份有限公司,臺北市松山區民生東路3段112之1號,115/04/22,121.544876,25.057355
62202430,木澄有限公司,臺北市大安區信義路4段279號8樓,115/04/22,121.554714,25.033344
62202591,強強滾有限公司,臺北市大安區忠孝東路4段169號12樓之1,115/04/22,121.550421,25.041705
62202781,賀萊森投資股份有限公司,臺北市大安區復興南路1段243號6樓,115/04/22,121.543885,25.037208
62202804,旺財電子商務有限公司,臺北市大安區忠孝東路4段295號3樓,115/04/22,121.555065,25.041608
62202895,減醣飲食有限公司,臺北市大安區大安路1段172號,115/04/22,121.545916,25.036543
62222745,蘭特黎斯股份有限公司,臺北市大安區忠孝東路4段142號5樓之5,115/04/22,121.549373,25.041298
62222956,阮氏秋芳有限公司,臺北市大安區通化街39巷22號1樓,115/04/22,121.554863,25.03085
62222999,富堡再生能源股份有限公司,臺北市大安區新生南路1段97巷27號,115/04/22,121.536326,25.041274
62202516,澄宸國際有限公司,臺北市萬華區中華路1段106號8樓,115/04/22,121.508392,25.043975
62202620,益湧股份有限公司,臺北市萬華區成都路169號5樓,115/04/22,121.502104,25.04401
62202662,拾嶼設計有限公司,臺北市萬華區昆明街316號,115/04/22,121.503288,25.035791
62222631,維客悅創有限公司,臺北市萬華區開封街2段32號5樓之1,115/04/22,121.508139,25.046225
62202537,叁玖人生顧問有限公司,臺北市信義區松山路421號11樓之4,115/04/22,121.578005,25.040496
62202585,十八序食品有限公司,臺北市信義區松德路25巷30號,115/04/22,121.577243,25.038578
62202728,域尚空間整合有限公司,臺北市信義區基隆路1段206號18樓,115/04/22,121.56334,25.039826
62202749,新境遊戲有限公司,臺北市信義區忠孝東路4段563號11樓,115/04/22,121.564019,25.041454
62202451,士林穎瑜珈有限公司,臺北市士林區中正路188號2樓,115/04/22,121.527161,25.095763
62202706,恆嘉投資有限公司,臺北市士林區中山北路五段500號2樓,115/04/22,121.528302,25.09282
62202375,金帛石投資股份有限公司,臺北市北投區文林北路60巷3弄6號1樓,115/04/22,121.51859,25.105497
62202754,彩立有限公司,臺北市北投區崇仁路一段10號二樓,115/04/22,121.501206,25.127886
62202810,木火紀念股份有限公司,臺北市北投區文林北路60巷3弄7號1樓,115/04/22,121.518479,25.105457
62202403,恆食堂有限公司,臺北市內湖區內湖路1段411巷9弄16號1樓,115/04/22,121.571588,25.082051
62202570,火花星球文化有限公司,臺北市內湖區民權東路6段11巷37之1號,115/04/22,121.577299,25.067817
62202699,德沃演藝有限公司,臺北市內湖區民權東路6段206巷90號2樓,115/04/22,121.595401,25.06555
62222718,醉茶韵有限公司,臺北市內湖區內湖路1段66號3樓,115/04/22,121.562303,25.083666
62202641,康紘生活有限公司,臺北市南港區南港路3段149巷43號1樓,115/04/22,121.585526,25.051703
62202500,索尼亞有限公司,臺北市文山區景福街54巷5弄19號12樓,115/04/22,121.536908,24.999803
62202712,鴻展氣體淨化有限公司,臺北市文山區保儀路100號1樓,115/04/22,121.568138,24.986726
62202874,視野心林顧問有限公司,臺北市中正區許昌街42號8樓,115/04/23,121.51546,25.045451
62202966,星研美創股份有限公司,臺北市中正區館前路20號5樓,115/04/23,121.514903,25.045269
62203037,橙裔設計有限公司,臺北市中正區懷寧街76號,115/04/23,121.513988,25.04314
62203070,好叭有限公司,臺北市中正區臨沂街75巷4號,115/04/23,121.528578,25.034669
62222843,俬語室內裝修設計有限公司,臺北市中正區辛亥路1段8號1樓,115/04/23,121.52824,25.018404
62202467,品萱國際美學有限公司,臺北市中山區農安街52號1樓,115/04/23,121.528334,25.064757
62202608,乘以二有限公司,臺北市中山區復興北路48號10樓,115/04/23,121.54376,25.049537
62202733,轉次方行銷股份有限公司,臺北市中山區南京東路2段101號11樓,115/04/23,121.532636,25.05224
62202868,植想植享國際有限公司,臺北市中山區南京東路2段132號4樓,115/04/23,121.533659,25.051838
62202918,弘一投資顧問有限公司,臺北市中山區中山北路2段185號6樓之1,115/04/23,121.522597,25.063855
62202950,宇盛健康管理顧問有限公司,臺北市中山區南京東路2段72號11樓,115/04/23,121.530591,25.051863
62202987,著手設計有限公司,臺北市中山區南京東路2段150號5樓,115/04/23,121.534199,25.051833
62203016,蒔灣創意有限公司,臺北市中山區南京東路3段201號9樓,115/04/23,121.54252,25.052091
62203114,金牛智能數據管理顧問股份有限公司,臺北市中山區新生北路2段68巷8號12樓之11,115/04/23,121.526669,25.05669
62203206,春秋御所股份有限公司,臺北市中山區南京東路1段86號3樓,115/04/23,121.525617,25.051918
62203228,博克斯機電整合股份有限公司,臺北市中山區民權西路20號9樓之2,115/04/23,121.521801,25.062601
62202760,裕昌宇盛有限公司,臺北市松山區復興北路201號4樓之1,115/04/23,121.544334,25.055686
62202776,昶信國際股份有限公司,臺北市松山區復興北路179號9樓之9,115/04/23,121.544307,25.054335
62202831,長優企業有限公司,臺北市松山區基隆路1段8號13樓,115/04/23,121.569933,25.050764
62222800,德燁控股有限公司,臺北市松山區南京東路5段230號7樓之8,115/04/23,121.565682,25.051176
62202419,語緻科技有限公司,臺北市大安區忠孝東路4段290號10樓,115/04/23,121.555868,25.041162
62202826,馥勵股份有限公司,臺北市大安區信義路3段202號1樓,115/04/23,121.543324,25.03318
62202889,樂愛智能股份有限公司,臺北市大安區信義路4段279號11樓,115/04/23,121.554714,25.033344
62202902,登入科技股份有限公司,臺北市大安區忠孝東路4段300號5樓,115/04/23,121.55628,25.041155
62203000,艾克斯欸歐有限公司,臺北市大安區敦化南路1段160巷10號1樓,115/04/23,121.548013,25.043457
62203043,安宇顧問有限公司,臺北市大安區忠孝東路4段2號6樓之3,115/04/23,121.543981,25.041307
62203064,歐拉拉有限公司,臺北市大安區忠孝東路4段162號12樓之3,115/04/23,121.550289,25.041284
62203156,明軒國際行銷有限公司,臺北市大安區忠孝東路4段71之5號6樓,115/04/23,121.546856,25.041864
62222463,昕光顧問有限公司,臺北市大安區忠孝東路4段222號3樓,115/04/23,121.553586,25.041212
62203022,鏡川設計有限公司,臺北市萬華區長沙街2段91號6樓之13,115/04/23,121.504733,25.040552
62203108,躍飛達商務中心有限公司,臺北市萬華區長沙街2段91號6樓之2,115/04/23,121.504733,25.040552
62203162,辰燁資本股份有限公司,臺北市萬華區西園路1段220巷50之3號1樓,115/04/23,121.497586,25.034869
62203260,宏寓控股股份有限公司,臺北市萬華區中華路1段106號8樓,115/04/23,121.508392,25.043975
62202993,雲蔚管理顧問有限公司,臺北市信義區信義路5段7號57樓之1,115/04/23,121.564604,25.033524
62203120,安泰紡織貿易股份有限公司,臺北市信義區忠孝東路5段68號29樓,115/04/23,121.566694,25.040648
62203135,唐居國際娛樂有限公司,臺北市信義區市民大道6段250號6樓,115/04/23,121.577337,25.048839
62203183,聯爵投資股份有限公司,臺北市信義區信義路5段7號57樓之1,115/04/23,121.564604,25.033524
62203249,京骨力健康科技有限公司,臺北市信義區忠孝東路五段1之2號5樓,115/04/23,121.564964,25.041298
62203254,澄澄藝術開發有限公司,臺北市信義區基隆路1段155號5樓之9,115/04/23,121.565336,25.042216
62202678,賀善有限公司,臺北市北投區振興街11號,115/04/23,121.521964,25.118566
62202797,上青海島有限公司,臺北市北投區石牌路2段97巷8號1樓,115/04/23,121.516226,25.117796
62202939,天健資本股份有限公司,臺北市內湖區瑞光路168號9樓,115/04/23,121.57865,25.07391
62203091,豪昕國際貿易股份有限公司,臺北市內湖區南京東路6段489號4樓,115/04/23,121.587971,25.061385
62203212,緹諾國際有限公司,臺北市內湖區新湖一路137號1樓,115/04/23,121.576702,25.058579
62203058,潤鼎不動產有限公司,臺北市南港區興中路80巷12號1樓,115/04/23,121.606174,25.057351
62203304,序冕科技有限公司,臺北市中正區重慶南路1段57號10樓之17,115/04/24,121.51335,25.044671
62203326,源滿有限公司,臺北市中正區許昌街42號10樓,115/04/24,121.51546,25.045451
62203402,曜恩國際股份有限公司,臺北市中正區三元街216號,115/04/24,121.51248,25.02747
62203509,野本有限公司,臺北市中正區衡陽路10號7樓,115/04/24,121.513623,25.042228
62203590,拉凱餐飲有限公司,臺北市中正區辛亥路1段27號1樓,115/04/24,121.528239,25.019309
62203178,璞遠有限公司,臺北市大同區南京西路57號3樓之8,115/04/24,121.519354,25.053083
62203352,雋品顧問有限公司,臺北市大同區重慶北路2段40號1樓,115/04/24,121.513983,25.055139
62203450,韓點糖餐飲事業有限公司,臺北市大同區重慶北路3段277號1樓,115/04/24,121.514019,25.07234
62203629,承沛設計工程整合有限公司,臺北市大同區重慶北路2段188號8樓,115/04/24,121.513285,25.062321
62202945,耐聯科技股份有限公司,臺北市中山區長安東路2段81號3樓之1,115/04/24,121.534499,25.04853
62203297,旺騰國際有限公司,臺北市中山區錦州街48號10樓,115/04/24,121.525855,25.060172
62203331,致耀投資股份有限公司,臺北市中山區長安東路1段27號9樓之1,115/04/24,121.524261,25.049333
62203347,永瑞資產股份有限公司,臺北市中山區松江路185號7樓之2,115/04/24,121.533317,25.05647
62203368,亨善有限公司,臺北市中山區民生東路1段26之1號,115/04/24,121.523798,25.057905
62203424,卡米國際事業有限公司,臺北市中山區南京西路13號6樓,115/04/24,121.521018,25.052668
62203487,王儀網服有限公司,臺北市中山區南京西路1之1號10樓,115/04/24,121.521814,25.052534
62203521,禾迎股份有限公司,臺北市中山區長安東路2段169之15號12樓之1,115/04/24,121.541514,25.04841
62203536,智慧養生殿股份有限公司,臺北市中山區錦州街46號12樓之2,115/04/24,121.525783,25.060174
62203584,艾唯國際有限公司,臺北市中山區復興北路48號7樓,115/04/24,121.54376,25.049537
62203613,台灣國際交流中心有限公司,臺北市中山區松江路122號11樓,115/04/24,121.532814,25.052326
62203677,春吉餐飲有限公司,臺北市中山區中山北路2段32之1號1樓、2樓,115/04/24,121.522454,25.054224
62228585,神山實業有限公司,臺北市中山區民生東路1段43號地下1樓,115/04/24,121.52603,25.058194
62203199,未來波動行銷股份有限公司,臺北市松山區南京東路3段261號4樓,115/04/24,121.545162,25.052021
62203233,西狂三開有限公司,臺北市松山區八德路3段200號,115/04/24,121.556424,25.047939
62203276,豐暻營造股份有限公司,臺北市松山區民權東路3段170號4樓之1,115/04/24,121.548937,25.061615
62203493,京聿文化顧問有限公司,臺北市松山區南京東路5段188號6樓之5,115/04/24,121.563747,25.051213
62203418,澄皓國際有限公司,臺北市大安區敦化南路1段187巷67號,115/04/24,121.55228,25.042815
62203515,智慧天富有限公司,臺北市大安區忠孝東路3段247之1號8樓,115/04/24,121.541267,25.041846
62203557,特意好有限公司,臺北市大安區忠孝東路4段297號5樓,115/04/24,121.555117,25.041606
62203634,山毅投資有限公司,臺北市大安區忠孝東路3段52號13樓之1,115/04/24,121.535366,25.041754
62203085,興光創新服務有限公司,臺北市信義區光復南路495號4樓,115/04/24,121.557885,25.03246
62203310,慕塵居傢私制作股份有限公司,臺北市信義區松山路421號11樓之4,115/04/24,121.578005,25.040496
62203389,和洵投資有限公司,臺北市信義區基隆路1段163號14樓之1,115/04/24,121.565226,25.041751
62203395,綠源電力股份有限公司,臺北市信義區基隆路2段51號6樓之5,115/04/24,121.558531,25.030982
62203579,奕振科技有限公司,臺北市信義區基隆路1段420號4樓之2,115/04/24,121.559951,25.034057
62228558,百創廣告有限公司,臺北市信義區基隆路1段143號9樓之5,115/04/24,121.565797,25.042902
62203542,原宇國際有限公司,臺北市士林區前港街70號1樓,115/04/24,121.520246,25.084869
62203563,宇鋒國際商務有限公司,臺北市士林區忠誠路1段129號1樓,115/04/24,121.529438,25.105734
62203661,水工悅榯室內裝修設計有限公司,臺北市士林區忠誠路1段129號1樓,115/04/24,121.529438,25.105734
62202924,築豐建設股份有限公司,臺北市內湖區行善路467號7樓,115/04/24,121.586404,25.065708
62203682,蒼淵智能有限公司,臺北市內湖區洲子街12號2樓,115/04/24,121.575042,25.07822
62203374,做自己就好有限公司,臺北市文山區萬慶街12號4樓,115/04/24,121.540104,24.992384
62222512,仲懋股份有限公司,臺北市文山區興隆路2段220巷65弄25之8號6樓,115/04/24,121.552178,24.998374
62228591,槿宸昀室內裝修設計有限公司,臺北市中正區忠孝西路1段72號6樓之8,115/04/27,121.514062,25.046827
62228662,生境創新有限公司,臺北市中正區重慶南路1段95號6樓,115/04/27,121.513334,25.04317
62229108,來隻恐龍玩偶文化創意有限公司,臺北市中正區南海路46之1號,115/04/27,121.51561,25.031983
62228564,磊旺工程顧問有限公司,臺北市大同區重慶北路2段207號7樓之1,115/04/27,121.513706,25.060687
62228733,昇悅餐旅管理顧問股份有限公司,臺北市大同區大龍街159巷16號1樓,115/04/27,121.516553,25.06801
62228776,欣彩妝有限公司,臺北市大同區長安西路249號5樓,115/04/27,121.51118,25.05213
62228810,凱威國際策略有限公司,臺北市大同區承德路3段165之1號4樓之5,115/04/27,121.518615,25.068266
62228826,豪信投資有限公司,臺北市大同區長安西路106號4樓之1,115/04/27,121.51858,25.050439
62228987,領角鴞資訊整合有限公司,臺北市大同區延平北路3段4號5樓之1,115/04/27,121.511038,25.063438
62203439,雅昀時尚有限公司,臺北市中山區遼寧街133號1樓,115/04/27,121.542129,25.052139
62228620,天南星實業有限公司,臺北市中山區松江路293之705號,115/04/27,121.533383,25.060808
62228852,頂商數位科技有限公司,臺北市中山區復興北路82號12樓,115/04/27,121.543802,25.051058
62228874,湧絡數位管理顧問有限公司,臺北市中山區南京東路1段86號7樓之3,115/04/27,121.525617,25.051918
62228889,本初實業有限公司,臺北市中山區南京西路1之1號10樓,115/04/27,121.521814,25.052534
62228918,光禾國際創意股份有限公司,臺北市中山區林森北路50號4樓之5,115/04/27,121.524201,25.048344
62228924,安文圖拉旅行社有限公司,臺北市中山區南京東路2段150號10樓,115/04/27,121.534199,25.051833
62228945,和樂蔬果有限公司,臺北市中山區北安路608巷4弄3號1樓,115/04/27,121.54928,25.081869
62229085,高鋒材料有限公司,臺北市中山區南京東路三段219號9樓,115/04/27,121.54328,25.052084
62203640,晴禾生醫股份有限公司,臺北市松山區南京東路4段171號6樓,115/04/27,121.556321,25.051772
62228570,匯饗時有限公司,臺北市松山區復興北路313巷45號1樓,115/04/27,121.547015,25.059059
62228656,藍享科技有限公司,臺北市松山區延壽街402巷3弄19號地下,115/04/27,121.558179,25.055834
62228728,三福菟創意娛樂有限公司,臺北市松山區南京東路5段188號6樓之5,115/04/27,121.563747,25.051213
62228760,渼盛陸實業有限公司,臺北市松山區延吉街30巷15之1號1樓,115/04/27,121.55265,25.045826
62228831,允衡顧問有限公司,臺北市松山區民生東路5段137巷4弄18號1樓,115/04/27,121.562336,25.059752
62228868,偷懶辦公室股份有限公司,臺北市松山區復興北路201號4樓之1,115/04/27,121.544334,25.055686
62228902,龍游軟體有限公司,臺北市松山區南京東路5段2號3樓,115/04/27,121.558057,25.051235
62228966,台灣石垣畜產股份有限公司,臺北市松山區民權東路3段142號9樓之5,115/04/27,121.546856,25.061723
62228993,米柯白有限公司,臺北市松山區南京東路4段164號11樓之2,115/04/27,121.556691,25.051375
62203466,依駿企業有限公司,臺北市大安區復興南路2段340巷35號2樓,115/04/27,121.541383,25.022776
62203698,寰宇成美管理顧問股份有限公司,臺北市大安區信義路4段255號7樓,115/04/27,121.553545,25.033476
62228641,天悦共創有限公司,臺北市大安區敦化南路1段177巷35號1樓,115/04/27,121.551225,25.04313
62228699,栗子創造有限公司,臺北市大安區復興南路1段352號2樓之1,115/04/27,121.543392,25.03562
62228706,律辰科技股份有限公司,臺北市大安區忠孝東路4段142號8樓之4,115/04/27,121.549373,25.041298
62228712,小果仁思辨教育有限公司,臺北市大安區羅斯福路3段271號10樓之3,115/04/27,121.530703,25.018587
62228749,寬富工程有限公司,臺北市大安區復興南路1段390號8樓之1,115/04/27,121.543381,25.033722
62228797,台灣優瑪生化科技有限公司,臺北市大安區永康街17號2樓,115/04/27,121.529869,25.032297
62228847,亞沛國際有限公司,臺北市大安區忠孝東路3段305號6樓之1,115/04/27,121.543542,25.041886
62228972,賦予行銷顧問有限公司,臺北市大安區信義路4段296號15樓,115/04/27,121.554592,25.032948
62229000,瑪樂有限公司,臺北市大安區忠孝東路4段300號5樓,115/04/27,121.55628,25.041155
62229022,吉葵斯管理顧問有限公司,臺北市大安區信義路4段210號11樓,115/04/27,121.551914,25.033002
62203141,好揪有限公司,臺北市萬華區中華路1段106號10樓,115/04/27,121.508392,25.043975
62203472,沐歆有限公司,臺北市萬華區峨眉街88號1樓,115/04/27,121.503885,25.044163
62203655,達良有限公司,臺北市萬華區峨眉街28號6樓,115/04/27,121.506856,25.043438
62229070,百傑達有限公司,臺北市萬華區忠孝西路2段20號4樓,115/04/27,121.508334,25.04822
62228614,新選擇美妝有限公司,臺北市信義區基隆路1段163號14樓之1,115/04/27,121.565226,25.041751
62228754,薇塔寶寶行旅夥伴有限公司,臺北市信義區松山路421號11樓之4,115/04/27,121.578005,25.040496
62228781,緒沛環能科技股份有限公司,臺北市信義區基隆路1段155號7樓,115/04/27,121.565336,25.042216
62229064,爍林股份有限公司,臺北市士林區文林路760號5樓,115/04/27,121.519904,25.103332
62228608,匯策管理顧問股份有限公司,臺北市內湖區內湖路1段115號4樓,115/04/27,121.562048,25.084223
62228635,映研國際行銷有限公司,臺北市文山區秀明路1段19巷5弄22號1樓,115/04/27,121.563603,24.990198
62229058,大志若娛有限公司,臺北市中正區忠孝東路1段152號12樓之5,115/04/28,121.52592,25.04398
62229091,奇蹟創藝有限公司,臺北市中正區忠孝東路1段150號9樓之1,115/04/28,121.525801,25.044008
62229178,睿耀數據顧問有限公司,臺北市中正區許昌街42號8樓,115/04/28,121.51546,25.045451
62229206,引航控股股份有限公司,臺北市中正區忠孝東路1段85號10樓,115/04/28,121.526507,25.044255
62229439,沐晨企劃有限公司,臺北市中正區忠孝東路1段49巷17號3樓,115/04/28,121.526208,25.044651
62229629,富井御股份有限公司,臺北市中正區濟南路2段15號2樓之3,115/04/28,121.527651,25.041298
62202972,創漫股份有限公司,臺北市大同區敦煌路24巷6號7樓,115/04/28,121.519299,25.074771
62228804,丹原有限公司,臺北市大同區延平北路2段61巷20號1樓,115/04/28,121.512279,25.055499
62229141,耕旭開發有限公司,臺北市大同區延平北路2段43巷21號1樓,115/04/28,121.512555,25.055285
62229156,好塗好裝實業有限公司,臺北市大同區雙連街72號1樓,115/04/28,121.518807,25.059781
62229249,襤褸堂商社股份有限公司,臺北市大同區長安西路303號4樓,115/04/28,121.507637,25.052384
62229043,潮食實業有限公司,臺北市中山區南京東路2段111號6樓,115/04/28,121.533382,25.052232
62229114,珍豪食品股份有限公司,臺北市中山區南京東路2段150號5樓,115/04/28,121.534199,25.051833
62229254,柔旭有限公司,臺北市中山區南京西路1之1號11樓,115/04/28,121.521814,25.052534
62229281,創碁科技工程有限公司,臺北市中山區建國北路3段90號1樓,115/04/28,121.534685,25.06649
62229297,圓與日和有限公司,臺北市中山區建國北路3段175號3樓,115/04/28,121.533945,25.067954
62229326,築越教育股份有限公司,臺北市中山區建國北路3段90號1樓,115/04/28,121.534685,25.06649
62229347,百匯行銷有限公司,臺北市中山區松江路192號10樓之1,115/04/28,121.532883,25.056992
62229352,恩佐投資有限公司,臺北市中山區龍江路387巷8號1樓,115/04/28,121.541492,25.065076
62229487,宏鋼貿易有限公司,臺北市中山區復興北路178號8樓,115/04/28,121.543875,25.054241
62229563,武氏食品有限公司,臺北市中山區敬業一路36巷5號8樓,115/04/28,121.553441,25.081258
62229607,銘醇國際有限公司,臺北市中山區農安街77巷1弄8號1樓,115/04/28,121.528722,25.065197
62229135,逢春事業有限公司,臺北市松山區復興北路313巷36號1樓,115/04/28,121.546694,25.058841
62229374,符力社文化有限公司,臺北市松山區光復北路95號地下室,115/04/28,121.558049,25.050813
62229536,蘊亮有限公司,臺北市松山區南京東路4段103號6樓之1,115/04/28,121.554543,25.051822
62229260,楚禾食品有限公司,臺北市大安區忠孝東路4段233號7樓之15,115/04/28,121.553608,25.041654
62229310,馬尼策略整合有限公司,臺北市大安區復興南路2段285號5樓,115/04/28,121.543642,25.025271
62229418,泓詮光明燈佛具有限公司,臺北市大安區和平東路3段123號4樓,115/04/28,121.551688,25.024562
62229424,好記資訊有限公司,臺北市大安區大安路1段224巷11號,115/04/28,121.545368,25.034013
62229466,大齊文教有限公司,臺北市大安區和平東路3段121號3樓,115/04/28,121.551607,25.024564
62229515,明光南港文教有限公司,臺北市大安區仁愛路4段427之1號14樓,115/04/28,121.556531,25.037996
62229521,維思孿生科技有限公司,臺北市大安區大安路1段191號6樓之1,115/04/28,121.546099,25.035768
62229542,博楓股份有限公司,臺北市大安區忠孝東路4段183號13樓之2,115/04/28,121.550901,25.041689
62229613,方茟有限公司,臺北市大安區復興南路1段259號8樓之1,115/04/28,121.543874,25.0365
62229233,陳參資本有限公司,臺北市信義區忠孝東路5段370號4樓,115/04/28,121.573946,25.040752
62229276,梓榮投資股份有限公司,臺北市信義區松仁路107號11樓,115/04/28,121.569467,25.035549
62229368,坤辰投資股份有限公司,臺北市信義區松仁路107號11樓,115/04/28,121.569467,25.035549
62229389,富鼎裝卸有限公司,臺北市信義區基隆路2段39巷20號,115/04/28,121.559383,25.030673
62229493,七十二匠有限公司,臺北市信義區和平東路3段249號1樓,115/04/28,121.554536,25.022725
62229557,凱成無障礙有限公司,臺北市信義區基隆路1段155號5樓之8,115/04/28,121.565336,25.042216
62229228,息間空間有限公司,臺北市士林區忠誠路2段188號地下1樓,115/04/28,121.533427,25.116465
62229331,友仟數位科技有限公司,臺北市北投區大度路3段270巷67號14樓之2,115/04/28,121.467299,25.125295
62229016,理想時尚商業有限公司,臺北市內湖區南京東路6段489號9樓,115/04/28,121.587971,25.061385
62229212,益敏企業有限公司,臺北市內湖區民權東路6段296巷57號,115/04/28,121.60732,25.07128
62229120,紘鼎機電有限公司,臺北市南港區興中路28巷28號3樓之2,115/04/28,121.606457,25.055357
62229579,沐林健康管理顧問有限公司,臺北市南港區研究院路3段7號2樓之3,115/04/28,121.617283,25.03552
62229199,煥鼎新材料有限公司,臺北市文山區福興路30號,115/04/28,121.551095,25.003032
